"system.index","DNB_BRDF_Corrected_NTL","DNB_Lunar_Irradiance","Gap_Filled_DNB_BRDF_Corrected_NTL","Latest_High_Quality_Retrieval","Mandatory_Quality_Flag","QF_Cloud_Mask","Snow_Flag","date",".geo","source","Cloud_Quality"
"2020_11_27",1.06087105581105,57.2993381561432,1.0136042706962,0.0114430670952767,0.00830708877280045,50.1379304896442,0,2020-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Buffer","Probably Cloudy"
"2018_05_01",0.176847809186025,82.1,0.356255344926098,0.777900667456787,0.00140141560050068,544.244374182287,0,2018-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_02",0.273212855393221,61.7,0.284754426420666,0.0156906795998111,0.00893542113662706,58.9890700652165,0,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_03",0.282386300234228,46.475199079756,0.276313392114722,0.00831022073729964,0.00726675772635813,50.3245047918378,0,2018-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_04",0.127606950912528,34.8666507914575,0.364379319350127,0.510884280896684,0.00315873361758026,280.19592342645,0,2018-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_06",0.487194808193735,19.3,0.503933930434501,0.4171360725463,0.012239529512278,249.82492932748,0,2018-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_07",0.533176931045383,14,0.505185058258499,0.416126833473733,0.015867342287266,181.096681584314,0,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_08",0.712560103014575,0.5,0.712560103014575,0,0,50.2927260466492,0,2018-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_10",0.700292610933267,0.5,0.700292610933267,0,0,50.3060709355222,0,2018-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_11",0.482023223472126,0.5,0.438115805160367,0.902659543649211,0.0247988889125262,473.798936036933,0,2018-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_12",0.65604823506036,0.5,0.65604823506036,0,0,50.3260652143775,0,2018-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_13",0.794174859069264,0.5,0.793254088326521,0.00337717420946731,0.00675434841893462,50.2392348590627,0,2018-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_14",0.937835042152261,0.5,0.897866097986158,0.0611413228949235,0,160.007051629541,0,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_15",0.727630718625429,0.5,0.637654781313982,0.22235174957479,0,197.67884132778,0,2018-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_16",0.449394765050595,0.5,0.501689435713324,1.07762070751087,0,1093.05418615804,0,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_17",0.906889200210571,0.5,0.478022893552624,2.07452655706296,0,1692.04936140678,0,2018-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_18",0.806528023671164,0.5,0.806528023671164,0,0,52.4982146448565,0,2018-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_19",0.883003363331255,0.5,0.883003363331255,0,0,50.9281820379711,0,2018-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_20",0.792172370929308,0.5,0.655133863967801,0.524804317735276,0.00324509433998281,257.607984485565,0,2018-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_21",0.507570548102128,0.5,0.50600339505015,0.00888991892415781,0,52.1692664102969,0,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_05_22",0.566672919734387,0.5,0.566672919734387,0,0,50.3000428024143,0,2018-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_24",0.438223128452563,31.5,0.387083351429711,0.0196050832644986,0.0104327919687186,50.3312439728526,0,2018-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_26",NA,54,0.453408534422603,1.73119901666685,NA,413.153803241759,0,2018-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_27",0.353178002570392,68.4,0.354816834924656,0.0421869212687351,0.005072826018078,69.5939394693165,0,2018-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_05_28",0.305497880916262,87.3,0.307368970037504,0.00752697598666238,0.00721979485501997,50.3381578823632,0,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_29",0.261210614354992,117,0.258713739088284,0.00707893086788189,0.00692529474067765,50.3292054737339,0,2018-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_05_30",0.186672721387617,95.4177372673514,0.425049346340298,0.7738480742717,0.0277608019904569,556.755867127553,0,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_06_01",0.356264265661085,54.3,0.366151347875096,0.0155536883741669,0.00500047031122465,50.3064752435002,0,2018-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_02",0.379174035249445,41.6,0.377288081151008,0.00720748867810634,0.00628512440605406,50.3083340663873,0,2018-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_03",0.401365038551742,31.8,0.389173786966749,0.00517485614445916,0.00455887843092024,50.3573186601186,0,2018-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_06",0.530017024080108,12.7,0.545570595281928,0.0121763819080234,0.00935902763664379,50.3134276293637,0,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_07",NA,8.8,0.455091215326917,1,NA,704.674334108853,0,2018-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_06_08",0.594868385787056,0.5,0.594868385787056,0,0,50.290087996821,0,2018-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_09",NA,0.5,0.446182047445392,1,NA,754.290527222595,0,2018-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_11",0.473222369321892,0.5,0.473222369321892,0,0,50.2936697495381,0,2018-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_12",0.387303403269633,0.5,0.387303403269633,0,0,50.2876322151477,0,2018-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_13",0.476060602125581,0.5,0.476060602125581,0,0,50.3251251819678,0,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_14",0.810866760074284,0.5,0.810866760074284,0,0,50.2494341328171,0,2018-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_16",0.617770159855078,0.5,0.617770159855078,0,0,50.3514631253582,0,2018-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_18",0.464454628293765,0.5,0.464454628293765,0,0,50.318050419964,0,2018-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_21",0.690730028971588,0.5,0.690730028971588,0,0,50.3493276630336,0,2018-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_22",0.592326743824459,0.5,0.592326743824459,0,0,50.2729776049454,0,2018-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_23",0.507891670778647,0.5,0.507891670778647,0,0,50.3165191964108,0,2018-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_24",0.337641750967391,45.5,0.318404092132454,0.00598900115569764,0.00552746739176615,50.3523027503176,0,2018-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_25",0.362991169633999,57.6919571026808,0.339111913915064,0.0103400056419885,0.00891743504968743,50.3116537396373,0,2018-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_27",0.328873803864897,96,0.335188309034396,0.00551428545428623,0.00520488608339829,50.3343915600704,0,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_28",0.440624449832096,120.1,0.382983410185358,0.0465609653260371,0.0211989706310987,61.7123022649853,0,2018-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_06_29",0.320685344869876,84.2,0.326663847724798,0.00426425132935562,0.00426425132935562,50.3117119795188,0,2018-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_06_30",0.341791163197445,64.1,0.32783973389496,0.00719292870771161,0.00680851141306425,50.2862223246812,0,2018-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_02",0.356809224260544,38.1,0.356524265393795,0.00649738678864685,0.00603608907555883,50.332091084748,0,2018-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_03",0.321592006601264,29.2,0.324756669194777,0.00276912436944711,0.0025095180244744,50.2910683681609,0,2018-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_04",0.499274308457304,22,0.487715378069379,0.00968529172209085,0.00922116943648577,50.1347592706908,0,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_05",0.550553403299001,16.2,0.509359797484113,0.0172768867264889,0.0172768867264889,50.1260860240559,0,2018-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_07",0.615452371870492,7.3,0.597510082633812,0.0190005105348239,0.00971714914684868,50.0787224677486,0,2018-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_08",0.548434667440952,4.5,0.531359859159485,0.0100790434100207,0.0100790434100207,50.1004470440699,0,2018-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_09",0.457085810651055,0.5,0.457085810651055,0,0,50.1278163215221,0,2018-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_10",0.610124742371131,0.5,0.610124742371131,0,0,50.1358562591173,0,2018-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_11",0.570472119888556,0.5,0.570472119888556,0,0,50.0945378234106,0,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_12",0.614851552157915,0.5,0.614851552157915,0,0,50.0543260015111,0,2018-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_13",NA,0.5,0.40341221215845,1,NA,750.311378902088,0,2018-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_14",0.498060270877394,0.5,0.526448462581677,1.22064720526928,0.000396857819849894,420.919953417868,0,2018-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_07_16",0.677039214902896,0.5,0.677039214902896,0,0,50.0814186255114,0,2018-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_17",0.664437667725645,0.5,0.664437667725645,0,0,50.0647199202314,0,2018-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_18",0.482372697789218,0.5,0.47849964895841,0.0137723063221077,0,52.9158812732003,0,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_07_19",0.482230227057667,0.5,0.482230227057667,0,0,50.1055966811291,0,2018-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_20",0.470874126154014,0.5,0.470874126154014,0,0,49.9641466833587,0,2018-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_07_21",0.530062691375302,0.5,0.530062691375302,0,0,50.0523991344871,0,2018-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_22",0.799408858881721,0.5,0.777364974720961,0.0305553423692638,0,41.4671411839615,0,2018-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_07_23",0.584954905759751,0.5,0.584954905759751,0,0,49.9181275657558,0,2018-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_07_25",0.34780628229534,62.1,0.337761370388387,0.00681471468747715,0.00681471468747715,49.9610015704328,0,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_07_26",0.273288470516285,78.8010210696643,0.326399084465527,0.125117433626681,0.00450211772930784,69.3429759599675,0,2018-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_07_27",0.408301443728863,108.1,0.392006664685613,0.0206707450805283,0.010365825329134,50.059354299337,0,2018-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_07_28",0.306887999840398,105.013227493165,0.303607262694104,0.0237597386110237,0.00596615009765817,52.1946457243237,0,2018-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_07_29",0.401018343883807,76.2,0.39098731610454,0.018466314560435,0.00729309370996306,56.2268552237902,0.00345907819191195,2018-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_07_30",0.455513751451278,59.2,0.33388360740855,0.441088437190111,0.00674474424674985,344.833929968455,0,2018-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_08_01",0.238499849536632,35.4,0.251382010430777,0.00300435941530263,0.00269577848493243,50.0820083341851,0,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_08_02",0.56598938453613,26.4,0.583746059944308,0.0442587886765014,0.0290633048079924,49.984827742274,6.67365782882249e-05,2018-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_03",0.942692228253363,19.4,0.893468032022309,0.0405943438323116,0.0372893664666288,52.0417000475951,0.00154495178737241,2018-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_08_04",0.465902001756366,13.8,0.464114128781856,0.0128689357305517,0.0128689357305517,50.0159051466944,0,2018-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_08_06",0.5237382906378,5.7,0.571436700327244,0.014810970158739,0.014810970158739,49.8934592996358,0,2018-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_08",0.736139850703113,1.3,0.687865050173906,0.0318830969291163,0.0318830969291163,49.9251118520217,0,2018-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_09",0.551291271960184,0.5,0.551291271960184,0,0,50.7500196417882,0,2018-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_08_10",0.505546417798323,0.5,0.505546417798323,0,0,49.9581355377435,0,2018-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_11",0.66420877505259,0.5,0.66420877505259,0,0,49.9808554326108,0,2018-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_12",0.842384635692084,0.5,0.842384635692084,0,0,49.8675485197673,0,2018-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_13",0.710953294570028,0.5,0.710953294570028,0,0,49.9988424237146,0,2018-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_14",0.615871843194647,0.5,0.615871843194647,0,0,49.9228864904839,0,2018-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_15",0.519185874273576,0.5,0.472038649885146,0.120135244709382,0,133.925744029427,0,2018-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_16",0.574157454462441,0.5,0.574157454462441,0,0,49.942519178424,0,2018-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_17",0.574005787797658,0.5,0.574005787797658,0,0,49.8743362364754,0,2018-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_18",0.65948782549069,0.5,0.65948782549069,0,0,49.8940417279554,0,2018-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_19",0.539354884947403,0.5,0.539354884947403,0,0,49.9817554328881,0,2018-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_20",0.441447489630792,0.5,0.441447489630792,0,0,49.9669593267854,0,2018-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_21",0.405728262263066,0.5,0.405728262263066,0,0,49.9926177210488,0,2018-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_22",0.238895123074302,41.7,0.239590580039309,0.00343839002657586,0.00189427255224896,49.9010714369134,0,2018-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_23",0.603700189488998,35.859279148432,0.588482989379714,0.00649760162057829,0.00433979105182495,50.0447539753826,0,2018-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_08_24",0.275569312260739,67.9,0.26583115973949,0.00532821533452184,0.00429523916237826,49.9699787751081,0,2018-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_25",0.345265155431824,88.1,0.333681004428182,0.00416914270183138,0.00324392500351446,49.9281538772816,0,2018-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_26",0.747427539077072,120.303875233937,0.706647767524863,0.0483801345689091,0.0141887438750629,49.9856797956441,0,2018-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_27",0.312145303846369,94.2,0.297528705564299,0.00963841241327053,0.00696835095834581,49.963140216241,0,2018-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_28",0.256241891410821,71.3400534975426,0.241280409189151,0.00808833098091035,0.00748450814204185,49.9226645869489,0,2018-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_29",0.229076371808444,55,0.237120955362668,0.00403142509512071,0.00403142509512071,49.9162240137646,0,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_30",0.245172477768485,42.1,0.239564438881649,0.00419401680700819,0.00419401680700819,49.9731505268609,0,2018-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_08_31",0.308234589349445,31.8,0.301749091556192,0.00660104149698433,0.00590294831717708,50.006930775062,0,2018-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_09_01",0.359543846367754,23.5,0.356564276118741,0.00571861744869944,0.00571861744869944,49.9617618268029,0,2018-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_02",0.505360647175476,16.7,0.485850750295428,0.00976945647956791,0.00976945647956791,49.9633489160502,0,2018-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_03",0.701163632056329,10.9,0.65849436871914,0.030130731623269,0.030130731623269,49.9718789140694,0,2018-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_04",0.547270445843941,6.8,0.52484783415212,0.0104092063310058,0.0104092063310058,49.9890117123668,0,2018-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_05",0.429200630703455,3.8,0.414887926174206,0.00792149247057804,0.00792149247057804,50.0043098937361,0,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_09_06",0.40960836797321,0.5,0.40960836797321,0,0,49.8928132339947,0,2018-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_07",0.492941711483886,0.5,0.490640421743262,0.0126208782925201,0,50.8512355605062,0,2018-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_09_08",0.802826692856162,0.5,0.802826692856162,0,0,49.8557860050398,0,2018-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_09",0.484021516792819,0.5,0.479104975230931,0.0161099265576878,0,52.4739493799827,0,2018-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_09_10",0.408645816469083,0.5,0.408645816469083,0,0,49.9242832238418,0,2018-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_11",0.488487226847313,0.5,0.488487226847313,0,0,49.9297992083362,0,2018-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_13",NA,0.5,0.396051088532072,1.9600473336021,NA,381.873024366612,0,2018-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_14",0.664547324676813,0.5,0.664547324676813,0,0,49.9119942025135,0,2018-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_15",0.627477477448721,0.5,0.517797129266514,0.400946308030604,0,310.441881804926,0,2018-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_09_16",0.4168039056314,0.5,0.4168039056314,0,0,49.9702772643702,0,2018-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_17",0.475093653345514,0.5,0.475093653345514,0,0,49.9265595078083,0,2018-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_18",0.449087805190714,0.5,0.449087805190714,0,0,49.9146903128405,0,2018-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_19",0.556903511956533,0.5,0.556903511956533,0,0,49.8869016905595,0,2018-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_20",0.573147985027328,0.5,0.573147985027328,0,0,49.9190293274801,0,2018-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_21",0.371800180148131,45.7,0.388166527057719,0.00737001535824324,0.00675537651298611,49.9372347457276,0,2018-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_23",0.283499664711802,75.2,0.273574753434364,0.0121986251900063,0.00942546580553729,49.9792731968474,0,2018-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_24",0.97594842755283,100.394583906273,0.974135793651935,0.0148067661206194,0.0134879657760144,50.0405144571637,0,2018-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_09_25",0.365147876228117,115.7,0.3807701651166,0.00414578531038485,0.00397477575329146,49.8725814862036,0,2018-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_26",0.28195843948792,86.6,0.272367091363074,0.00641357567992002,0.00595222379123243,49.9347230677902,0,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_27",0.299490019752941,66.7,0.310513604407407,0.00719984007770429,0.00657906518692589,49.9330146414444,0,2018-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_28",0.299201539487317,50.8,0.372391620481259,0.616894492236093,0.00524191772721268,325.283753174862,0,2018-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_09_29",0.403226827378015,38.0159974167253,0.381730456202208,0.0263107364221512,0.00870593135662164,50.8509564851798,0,2018-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_10_01",NA,19.4,0.412184698034334,2.00664745293713,NA,241.962441314554,0,2018-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_02",NA,13,0.412184698034334,3.00664745293713,NA,1185.42245725218,0,2018-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_03",0.631509063176102,8.1,0.552435790424253,2.00486774104601,0.0202812590256874,336.808656552613,0,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Confident Clear"
"2018_10_05",0.813167890777813,2.09018674082754,0.799743688463471,0.061315275946346,0.0148123058621373,66.9231156576123,0,2018-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_10_06",0.527533152894315,0.5,0.516358147330475,0.0321012461016666,0,94.5108473849277,0,2018-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Cloudy"
"2018_10_08",0.512795466052737,0.5,0.512795466052737,0,0,49.8585937454973,0,2018-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_09",0.697278096389079,0.5,0.697278096389079,0,0,49.9467669881797,0,2018-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_10",1.07871226639668,0.5,1.07871226639668,0,0,49.8712661920567,0,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_11",0.848010164057165,0.5,0.848010164057165,0,0,49.9273020908506,0,2018-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
"2018_10_13",0.597631042992677,0.5,0.597631042992677,0,0,49.9026997807743,0,2018-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Camp Fire","Probably Clear"
