Year,CountyNum,CountyName,Sector,RNR,GWh
2005,45,SHASTA,"Transportation, Communications, & Utilities",NR,45.45570981
2005,46,SIERRA,Agriculture and Water Pumping,NR,0.427664947
2005,46,SIERRA,Commercial,NR,6.099920115
2005,46,SIERRA,Industrial,NR,1.626388722
2005,46,SIERRA,Mining,NR,0.702908924
2005,46,SIERRA,Residential,R,15.22180928
2005,46,SIERRA,Streetlighting,NR,0.103190333
2005,46,SIERRA,"Transportation, Communications, & Utilities",NR,0.940273453
2005,47,SISKIYOU,Agriculture and Water Pumping,NR,56.65087043
2005,47,SISKIYOU,Commercial,NR,131.2353988
2005,47,SISKIYOU,Industrial,NR,72.05450407
2005,47,SISKIYOU,Mining,NR,2.190422755
2005,47,SISKIYOU,Residential,R,235.5004975
2005,47,SISKIYOU,Streetlighting,NR,2.900303244
2005,47,SISKIYOU,"Transportation, Communications, & Utilities",NR,9.384037404
2005,48,SOLANO,Agriculture and Water Pumping,NR,100.3647307
2005,48,SOLANO,Commercial,NR,777.4536041
2005,48,SOLANO,Industrial,NR,913.1707959
2005,48,SOLANO,Mining,NR,10.18747439
2005,48,SOLANO,Residential,R,999.7710183
2005,48,SOLANO,Streetlighting,NR,19.0797997
2005,48,SOLANO,"Transportation, Communications, & Utilities",NR,286.0804143
2005,49,SONOMA,Agriculture and Water Pumping,NR,72.24674753
2005,49,SONOMA,Commercial,NR,970.1870252
2005,49,SONOMA,Industrial,NR,333.99451
2005,49,SONOMA,Mining,NR,10.7394127
2005,49,SONOMA,Residential,R,1228.795345
2005,49,SONOMA,Streetlighting,NR,17.51249213
2005,49,SONOMA,"Transportation, Communications, & Utilities",NR,111.8740355
2005,50,STANISLAUS,Agriculture and Water Pumping,NR,498.0807481
2005,50,STANISLAUS,Commercial,NR,1198.170194
2005,50,STANISLAUS,Industrial,NR,1006.34774
2005,50,STANISLAUS,Mining,NR,47.1511573
2005,50,STANISLAUS,Residential,R,1651.89275
2005,50,STANISLAUS,Streetlighting,NR,31.78031678
2005,50,STANISLAUS,"Transportation, Communications, & Utilities",NR,194.274343
2005,51,SUTTER,Agriculture and Water Pumping,NR,61.18663269
2005,51,SUTTER,Commercial,NR,188.3815784
2005,51,SUTTER,Industrial,NR,33.19947789
2005,51,SUTTER,Mining,NR,0.831334812
2005,51,SUTTER,Residential,R,258.9094196
2005,51,SUTTER,Streetlighting,NR,3.027332121
2005,51,SUTTER,"Transportation, Communications, & Utilities",NR,22.02996785
2005,52,TEHAMA,Agriculture and Water Pumping,NR,32.42965845
2005,52,TEHAMA,Commercial,NR,128.6888881
2005,52,TEHAMA,Industrial,NR,42.78709067
2005,52,TEHAMA,Mining,NR,0.995629126
2005,52,TEHAMA,Residential,R,214.0135436
2005,52,TEHAMA,Streetlighting,NR,1.101114035
2005,52,TEHAMA,"Transportation, Communications, & Utilities",NR,32.19940204
2005,53,TRINITY,Agriculture and Water Pumping,NR,0.714968378
2005,53,TRINITY,Commercial,NR,1.725775147
2005,53,TRINITY,Industrial,NR,0.115868817
2005,53,TRINITY,Mining,NR,2.00E-02
2005,53,TRINITY,Residential,R,8.255961635
2005,53,TRINITY,Streetlighting,NR,0.012678904
2005,53,TRINITY,"Transportation, Communications, & Utilities",NR,61.23483619
2005,54,TULARE,Agriculture and Water Pumping,NR,656.9509503
2005,54,TULARE,Commercial,NR,873.4009363
2005,54,TULARE,Industrial,NR,632.4569219
2005,54,TULARE,Mining,NR,19.94021928
2005,54,TULARE,Residential,R,1085.158397
2005,54,TULARE,Streetlighting,NR,3.602012234
2005,54,TULARE,"Transportation, Communications, & Utilities",NR,75.71548806
2005,55,TUOLUMNE,Agriculture and Water Pumping,NR,5.812431142
2005,55,TUOLUMNE,Commercial,NR,188.3864185
2005,55,TUOLUMNE,Industrial,NR,30.20531226
2005,55,TUOLUMNE,Mining,NR,8.56039152
2005,55,TUOLUMNE,Residential,R,213.6646948
2005,55,TUOLUMNE,Streetlighting,NR,1.005833425
2005,55,TUOLUMNE,"Transportation, Communications, & Utilities",NR,27.3213698
2005,56,VENTURA,Agriculture and Water Pumping,NR,236.7620978
2005,56,VENTURA,Commercial,NR,1885.699547
2005,56,VENTURA,Industrial,NR,1110.11779
2005,56,VENTURA,Mining,NR,343.359058
2005,56,VENTURA,Residential,R,1785.218382
2005,56,VENTURA,Streetlighting,NR,11.41528262
2005,56,VENTURA,"Transportation, Communications, & Utilities",NR,272.4569632
2005,57,YOLO,Agriculture and Water Pumping,NR,54.96325455
2005,57,YOLO,Commercial,NR,869.5009753
2005,57,YOLO,Industrial,NR,181.4061363
2005,57,YOLO,Mining,NR,12.73563084
2005,57,YOLO,Residential,R,492.1111654
2005,57,YOLO,Streetlighting,NR,7.696094641
2005,57,YOLO,"Transportation, Communications, & Utilities",NR,75.69384116
2005,58,YUBA,Agriculture and Water Pumping,NR,23.35171028
2005,58,YUBA,Commercial,NR,104.4821359
2005,58,YUBA,Industrial,NR,21.54290643
2005,58,YUBA,Mining,NR,16.32387871
2005,58,YUBA,Residential,R,183.2412045
2005,58,YUBA,Streetlighting,NR,1.84039166
2005,58,YUBA,"Transportation, Communications, & Utilities",NR,167.2810018
2006,1,ALAMEDA,Agriculture and Water Pumping,NR,1163.581811
2006,1,ALAMEDA,Commercial,NR,4388.278139
2006,1,ALAMEDA,Industrial,NR,1907.763909
2006,1,ALAMEDA,Mining,NR,61.94161077
2006,1,ALAMEDA,Residential,R,3116.887216
2006,1,ALAMEDA,Streetlighting,NR,78.28861199
2006,1,ALAMEDA,"Transportation, Communications, & Utilities",NR,430.4910541
2006,2,ALPINE,Agriculture and Water Pumping,NR,0.420177041
2006,2,ALPINE,Commercial,NR,6.644491022
2006,2,ALPINE,Mining,NR,0.078556805
2006,2,ALPINE,Residential,R,9.537211235
2006,2,ALPINE,Streetlighting,NR,6.09E-02
2006,2,ALPINE,"Transportation, Communications, & Utilities",NR,2.17290591
2006,3,AMADOR,Agriculture and Water Pumping,NR,5.711413483
2006,3,AMADOR,Commercial,NR,107.2395517
2006,3,AMADOR,Industrial,NR,4.86802969
2006,3,AMADOR,Mining,NR,38.36709169
2006,3,AMADOR,Residential,R,142.4110017
2006,3,AMADOR,Streetlighting,NR,0.712840771
2006,3,AMADOR,"Transportation, Communications, & Utilities",NR,8.19981841
2006,5,CALAVERAS,Agriculture and Water Pumping,NR,12.7244364
2006,5,CALAVERAS,Commercial,NR,91.02081731
2006,5,CALAVERAS,Industrial,NR,4.245122514
2006,5,CALAVERAS,Mining,NR,1.578192049
2006,5,CALAVERAS,Residential,R,194.9115999
2006,5,CALAVERAS,Streetlighting,NR,0.355457087
2006,5,CALAVERAS,"Transportation, Communications, & Utilities",NR,13.29855182
2006,6,COLUSA,Agriculture and Water Pumping,NR,67.69179409
2006,6,COLUSA,Commercial,NR,59.43512287
2006,6,COLUSA,Industrial,NR,47.97498887
2006,6,COLUSA,Mining,NR,0.124935966
2006,6,COLUSA,Residential,R,64.97323735
2006,6,COLUSA,Streetlighting,NR,0.790867936
2006,6,COLUSA,"Transportation, Communications, & Utilities",NR,5.699287436
2006,7,CONTRA COSTA,Agriculture and Water Pumping,NR,220.7194668
2006,7,CONTRA COSTA,Commercial,NR,2243.589325
2006,7,CONTRA COSTA,Industrial,NR,2875.814835
2006,7,CONTRA COSTA,Mining,NR,30.12324742
2006,7,CONTRA COSTA,Residential,R,2744.246625
2006,7,CONTRA COSTA,Streetlighting,NR,44.45429173
2006,7,CONTRA COSTA,"Transportation, Communications, & Utilities",NR,504.9261507
2006,8,DEL NORTE,Agriculture and Water Pumping,NR,5.634392489
2006,8,DEL NORTE,Commercial,NR,82.57801816
2006,8,DEL NORTE,Industrial,NR,14.13898104
2006,8,DEL NORTE,Mining,NR,0.873753412
2006,8,DEL NORTE,Residential,R,127.8330217
2006,8,DEL NORTE,"Transportation, Communications, & Utilities",NR,5.444506724
2006,9,EL DORADO,Agriculture and Water Pumping,NR,40.04274831
2006,9,EL DORADO,Commercial,NR,377.4294314
2006,9,EL DORADO,Industrial,NR,35.40028756
2006,9,EL DORADO,Mining,NR,7.645725962
2006,9,EL DORADO,Residential,R,759.4925448
2006,9,EL DORADO,Streetlighting,NR,1.957827888
2006,9,EL DORADO,"Transportation, Communications, & Utilities",NR,56.11909573
2006,10,FRESNO,Agriculture and Water Pumping,NR,579.1006367
2006,10,FRESNO,Commercial,NR,2317.524723
2006,10,FRESNO,Industrial,NR,653.6532933
2006,10,FRESNO,Mining,NR,136.289235
2006,10,FRESNO,Residential,R,2488.922865
2006,10,FRESNO,Streetlighting,NR,30.76564319
2006,10,FRESNO,"Transportation, Communications, & Utilities",NR,266.1689931
2006,11,GLENN,Agriculture and Water Pumping,NR,57.96059747
2006,11,GLENN,Commercial,NR,52.7748899
2006,11,GLENN,Industrial,NR,169.9490956
2006,11,GLENN,Mining,NR,1.394440249
2006,11,GLENN,Residential,R,91.64923144
2006,11,GLENN,Streetlighting,NR,0.674308837
2006,11,GLENN,"Transportation, Communications, & Utilities",NR,4.063269181
2006,12,HUMBOLDT,Agriculture and Water Pumping,NR,28.88745226
2006,12,HUMBOLDT,Commercial,NR,243.4581538
2006,12,HUMBOLDT,Industrial,NR,329.2936407
2006,12,HUMBOLDT,Mining,NR,0.907476187
2006,12,HUMBOLDT,Residential,R,380.712731
2006,12,HUMBOLDT,Streetlighting,NR,4.277044624
2006,12,HUMBOLDT,"Transportation, Communications, & Utilities",NR,32.29995122
2006,13,IMPERIAL,Agriculture and Water Pumping,NR,79.24431905
2006,13,IMPERIAL,Commercial,NR,597.41736
2006,13,IMPERIAL,Industrial,NR,85.128726
2006,13,IMPERIAL,Mining,NR,23.4230382
2006,13,IMPERIAL,Residential,R,527.3533221
2006,13,IMPERIAL,Streetlighting,NR,4.804707112
2006,13,IMPERIAL,"Transportation, Communications, & Utilities",NR,118.8488915
2006,14,INYO,Agriculture and Water Pumping,NR,7.029965313
2006,14,INYO,Commercial,NR,143.1359122
2006,14,INYO,Industrial,NR,1.566216282
2006,14,INYO,Mining,NR,3.313335048
2006,14,INYO,Residential,R,52.91641342
2006,14,INYO,Streetlighting,NR,0.112890046
2006,14,INYO,"Transportation, Communications, & Utilities",NR,11.18579144
2006,15,KERN,Agriculture and Water Pumping,NR,7527.177313
2006,15,KERN,Commercial,NR,2267.385639
2006,15,KERN,Industrial,NR,1199.962598
2006,15,KERN,Mining,NR,2886.050235
2006,15,KERN,Residential,R,2052.332097
2006,15,KERN,Streetlighting,NR,18.27171383
2006,15,KERN,"Transportation, Communications, & Utilities",NR,485.5395505
2006,16,KINGS,Agriculture and Water Pumping,NR,213.9492514
2006,16,KINGS,Commercial,NR,365.3574272
2006,16,KINGS,Industrial,NR,265.44647
2006,16,KINGS,Mining,NR,5.462899042
2006,16,KINGS,Residential,R,355.4844224
2006,16,KINGS,Streetlighting,NR,3.450640343
2006,16,KINGS,"Transportation, Communications, & Utilities",NR,176.1169891
2006,17,LAKE,Agriculture and Water Pumping,NR,13.38853428
2006,17,LAKE,Commercial,NR,115.9414405
2006,17,LAKE,Industrial,NR,223.4264302
2006,17,LAKE,Mining,NR,0.999532325
2006,17,LAKE,Residential,R,268.9712091
2006,17,LAKE,Streetlighting,NR,0.923803107
2006,17,LAKE,"Transportation, Communications, & Utilities",NR,29.35334724
2006,18,LASSEN,Agriculture and Water Pumping,NR,14.06547694
2006,18,LASSEN,Commercial,NR,113.7256499
2006,18,LASSEN,Industrial,NR,0.51851254
2006,18,LASSEN,Mining,NR,0.210106086
2006,18,LASSEN,Residential,R,106.1475652
2006,18,LASSEN,Streetlighting,NR,0.394877255
2006,18,LASSEN,"Transportation, Communications, & Utilities",NR,55.4872516
2006,19,LOS ANGELES,Agriculture and Water Pumping,NR,2892.502234
2006,19,LOS ANGELES,Commercial,NR,28121.42554
2006,19,LOS ANGELES,Industrial,NR,13687.20204
2006,19,LOS ANGELES,Mining,NR,1567.852428
2006,19,LOS ANGELES,Residential,R,20370.16658
2006,19,LOS ANGELES,Streetlighting,NR,540.9823927
2006,19,LOS ANGELES,"Transportation, Communications, & Utilities",NR,3643.711396
2006,20,MADERA,Agriculture and Water Pumping,NR,230.0233803
2006,20,MADERA,Commercial,NR,285.8580269
2006,20,MADERA,Industrial,NR,237.5690891
2006,20,MADERA,Mining,NR,2.896576607
2006,20,MADERA,Residential,R,399.6313655
2006,20,MADERA,Streetlighting,NR,3.51989213
2006,20,MADERA,"Transportation, Communications, & Utilities",NR,29.67071286
2006,21,MARIN,Agriculture and Water Pumping,NR,20.7260878
2006,21,MARIN,Commercial,NR,581.7702448
2006,21,MARIN,Industrial,NR,36.00239313
2006,21,MARIN,Mining,NR,9.803618766
2006,21,MARIN,Residential,R,703.5156274
2006,21,MARIN,Streetlighting,NR,8.976977218
2006,21,MARIN,"Transportation, Communications, & Utilities",NR,61.17895152
2006,22,MARIPOSA,Agriculture and Water Pumping,NR,2.610748362
2006,22,MARIPOSA,Commercial,NR,31.07027357
2006,22,MARIPOSA,Industrial,NR,1.067717868
2006,22,MARIPOSA,Mining,NR,0.149917136
2006,22,MARIPOSA,Residential,R,69.915179
2006,22,MARIPOSA,Streetlighting,NR,0.107889414
2006,22,MARIPOSA,"Transportation, Communications, & Utilities",NR,3.34891494
2006,23,MENDOCINO,Agriculture and Water Pumping,NR,137.7940178
2006,23,MENDOCINO,Commercial,NR,182.2859967
2006,23,MENDOCINO,Industrial,NR,56.14507535
2006,23,MENDOCINO,Mining,NR,1.51514842
2006,23,MENDOCINO,Residential,R,313.7600091
2006,23,MENDOCINO,Streetlighting,NR,1.242654857
2006,23,MENDOCINO,"Transportation, Communications, & Utilities",NR,17.84020896
2006,24,MERCED,Agriculture and Water Pumping,NR,1144.308691
2006,24,MERCED,Commercial,NR,435.1064291
2006,24,MERCED,Industrial,NR,490.3083477
2006,24,MERCED,Mining,NR,13.05008007
2006,24,MERCED,Residential,R,654.556394
2006,24,MERCED,Streetlighting,NR,9.686063809
2006,24,MERCED,"Transportation, Communications, & Utilities",NR,58.48426102
2006,25,MODOC,Agriculture and Water Pumping,NR,70.67362344
2006,25,MODOC,Commercial,NR,26.22690887
2006,25,MODOC,Industrial,NR,0.932000667
2006,25,MODOC,Mining,NR,1.016460822
2006,25,MODOC,Residential,R,59.05086076
2006,25,MODOC,Streetlighting,NR,4.06E-02
2006,25,MODOC,"Transportation, Communications, & Utilities",NR,2.368452263
2006,26,MONO,Agriculture and Water Pumping,NR,12.03745121
2006,26,MONO,Commercial,NR,63.46867002
2006,26,MONO,Industrial,NR,0.573439756
2006,26,MONO,Mining,NR,1.687587248
2006,26,MONO,Residential,R,83.80690585
2006,26,MONO,Streetlighting,NR,0.329368659
2006,26,MONO,"Transportation, Communications, & Utilities",NR,12.99323989
2006,27,MONTEREY,Agriculture and Water Pumping,NR,279.1632592
2006,27,MONTEREY,Commercial,NR,1034.451504
2006,27,MONTEREY,Industrial,NR,189.8992064
2006,27,MONTEREY,Mining,NR,114.8735857
2006,27,MONTEREY,Residential,R,728.2717172
2006,27,MONTEREY,Streetlighting,NR,11.46421353
2006,27,MONTEREY,"Transportation, Communications, & Utilities",NR,192.2991726
2006,28,NAPA,Agriculture and Water Pumping,NR,18.57269028
2006,28,NAPA,Commercial,NR,344.4268895
2006,28,NAPA,Industrial,NR,172.9662824
2006,28,NAPA,Mining,NR,2.548778011
2006,28,NAPA,Residential,R,386.0178853
2006,28,NAPA,Streetlighting,NR,3.955302979
2006,28,NAPA,"Transportation, Communications, & Utilities",NR,51.0402742
2006,29,NEVADA,Agriculture and Water Pumping,NR,20.02324038
2006,29,NEVADA,Commercial,NR,177.1019676
2006,29,NEVADA,Industrial,NR,17.81992551
2006,29,NEVADA,Mining,NR,2.311328267
2006,29,NEVADA,Residential,R,411.124307
2006,29,NEVADA,Streetlighting,NR,1.335121037
2006,29,NEVADA,"Transportation, Communications, & Utilities",NR,18.98860431
2006,30,ORANGE,Agriculture and Water Pumping,NR,244.4877227
2006,30,ORANGE,Commercial,NR,9830.824816
2006,30,ORANGE,Industrial,NR,2869.561943
2006,30,ORANGE,Mining,NR,366.9488987
2006,30,ORANGE,Residential,R,6850.552878
2006,30,ORANGE,Streetlighting,NR,141.3842681
2006,30,ORANGE,"Transportation, Communications, & Utilities",NR,993.9601231
2006,31,PLACER,Agriculture and Water Pumping,NR,24.06293006
2006,31,PLACER,Commercial,NR,982.9653341
2006,31,PLACER,Industrial,NR,312.171456
2006,31,PLACER,Mining,NR,30.43339
2006,31,PLACER,Residential,R,1334.260115
2006,31,PLACER,Streetlighting,NR,13.88583302
2006,31,PLACER,"Transportation, Communications, & Utilities",NR,135.7846669
2006,32,PLUMAS,Agriculture and Water Pumping,NR,2.303317829
2006,32,PLUMAS,Commercial,NR,42.94235471
2006,32,PLUMAS,Industrial,NR,67.73682813
2006,32,PLUMAS,Mining,NR,1.00849464
2006,32,PLUMAS,Residential,R,103.4381689
2006,32,PLUMAS,Streetlighting,NR,0.547336783
2006,32,PLUMAS,"Transportation, Communications, & Utilities",NR,5.781375076
2006,33,RIVERSIDE,Agriculture and Water Pumping,NR,669.4019772
2006,33,RIVERSIDE,Commercial,NR,5668.058081
2006,33,RIVERSIDE,Industrial,NR,1229.307342
2006,33,RIVERSIDE,Mining,NR,200.0385917
2006,33,RIVERSIDE,Residential,R,6901.555781
2006,33,RIVERSIDE,Streetlighting,NR,67.08498171
2006,33,RIVERSIDE,"Transportation, Communications, & Utilities",NR,443.4819958
2006,34,SACRAMENTO,Agriculture and Water Pumping,NR,207.1472773
2006,34,SACRAMENTO,Commercial,NR,4503.886554
2006,34,SACRAMENTO,Industrial,NR,870.9520185
2006,34,SACRAMENTO,Mining,NR,130.7285353
2006,34,SACRAMENTO,Residential,R,4760.659011
2006,34,SACRAMENTO,Streetlighting,NR,75.87028346
2006,34,SACRAMENTO,"Transportation, Communications, & Utilities",NR,499.421424
2006,35,SAN BENITO,Agriculture and Water Pumping,NR,35.53036605
2006,35,SAN BENITO,Commercial,NR,85.73395248
2006,35,SAN BENITO,Industrial,NR,48.55904261
2006,35,SAN BENITO,Mining,NR,19.75075582
2006,35,SAN BENITO,Residential,R,118.4178473
2006,35,SAN BENITO,Streetlighting,NR,1.663616231
2006,35,SAN BENITO,"Transportation, Communications, & Utilities",NR,7.827626711
2006,36,SAN BERNARDINO,Agriculture and Water Pumping,NR,604.4791404
2006,36,SAN BERNARDINO,Commercial,NR,4762.142168
2006,36,SAN BERNARDINO,Industrial,NR,2781.702371
2006,36,SAN BERNARDINO,Mining,NR,422.8446765
2006,36,SAN BERNARDINO,Residential,R,4977.129492
2006,36,SAN BERNARDINO,Streetlighting,NR,61.91243718
2006,36,SAN BERNARDINO,"Transportation, Communications, & Utilities",NR,1012.605173
2006,37,SAN DIEGO,Agriculture and Water Pumping,NR,312.8883337
2006,37,SAN DIEGO,Commercial,NR,8654.7696
2006,37,SAN DIEGO,Industrial,NR,1560.80094
2006,37,SAN DIEGO,Mining,NR,190.6528074
2006,37,SAN DIEGO,Residential,R,6716.253167
2006,37,SAN DIEGO,Streetlighting,NR,97.85968082
2006,37,SAN DIEGO,"Transportation, Communications, & Utilities",NR,1721.738952
2006,38,SAN FRANCISCO,Agriculture and Water Pumping,NR,0.192719731
2006,38,SAN FRANCISCO,Commercial,NR,3496.858715
2006,38,SAN FRANCISCO,Industrial,NR,84.34191967
2006,38,SAN FRANCISCO,Mining,NR,16.92123381
2006,38,SAN FRANCISCO,Residential,R,1490.527902
2006,38,SAN FRANCISCO,Streetlighting,NR,1.695405076
2006,38,SAN FRANCISCO,"Transportation, Communications, & Utilities",NR,215.6329683
2006,39,SAN JOAQUIN,Agriculture and Water Pumping,NR,1103.655
2006,39,SAN JOAQUIN,Commercial,NR,1687.751635
2006,39,SAN JOAQUIN,Industrial,NR,920.2103153
2006,39,SAN JOAQUIN,Mining,NR,44.11806172
2006,39,SAN JOAQUIN,Residential,R,1714.867678
2006,39,SAN JOAQUIN,Streetlighting,NR,27.01956029
2006,39,SAN JOAQUIN,"Transportation, Communications, & Utilities",NR,271.890371
2006,40,SAN LUIS OBISPO,Agriculture and Water Pumping,NR,168.032673
2006,40,SAN LUIS OBISPO,Commercial,NR,530.9225799
2006,40,SAN LUIS OBISPO,Industrial,NR,100.1180404
2006,40,SAN LUIS OBISPO,Mining,NR,14.25488064
2006,40,SAN LUIS OBISPO,Residential,R,681.5706714
2006,40,SAN LUIS OBISPO,Streetlighting,NR,6.387631284
2006,40,SAN LUIS OBISPO,"Transportation, Communications, & Utilities",NR,85.27145507
2006,41,SAN MATEO,Agriculture and Water Pumping,NR,42.85525412
2006,41,SAN MATEO,Commercial,NR,2094.677341
2006,41,SAN MATEO,Industrial,NR,666.4175368
2006,41,SAN MATEO,Mining,NR,17.78325781
2006,41,SAN MATEO,Residential,R,1596.378399
2006,41,SAN MATEO,Streetlighting,NR,28.88642728
2006,41,SAN MATEO,"Transportation, Communications, & Utilities",NR,213.2994843
2006,42,SANTA BARBARA,Agriculture and Water Pumping,NR,138.7201728
2006,42,SANTA BARBARA,Commercial,NR,1008.808338
2006,42,SANTA BARBARA,Industrial,NR,234.042434
2006,42,SANTA BARBARA,Mining,NR,689.0819739
2006,42,SANTA BARBARA,Residential,R,772.7787205
2006,42,SANTA BARBARA,Streetlighting,NR,10.13092511
2006,42,SANTA BARBARA,"Transportation, Communications, & Utilities",NR,327.8001355
2006,43,SANTA CLARA,Agriculture and Water Pumping,NR,126.1144663
2006,43,SANTA CLARA,Commercial,NR,6537.540992
2006,43,SANTA CLARA,Industrial,NR,4519.355077
2006,43,SANTA CLARA,Mining,NR,78.9505618
2006,43,SANTA CLARA,Residential,R,4089.351987
2006,43,SANTA CLARA,Streetlighting,NR,86.06467371
2006,43,SANTA CLARA,"Transportation, Communications, & Utilities",NR,590.4547461
2006,44,SANTA CRUZ,Agriculture and Water Pumping,NR,43.28404297
2006,44,SANTA CRUZ,Commercial,NR,475.0990225
2006,44,SANTA CRUZ,Industrial,NR,298.7883699
2006,44,SANTA CRUZ,Mining,NR,5.641505728
2006,44,SANTA CRUZ,Residential,R,566.9833196
2006,44,SANTA CRUZ,Streetlighting,NR,6.425199919
2006,44,SANTA CRUZ,"Transportation, Communications, & Utilities",NR,35.3242787
2006,45,SHASTA,Agriculture and Water Pumping,NR,44.68950964
2006,45,SHASTA,Commercial,NR,474.1743782
2006,45,SHASTA,Industrial,NR,283.2489357
2006,45,SHASTA,Mining,NR,16.43310575
2006,45,SHASTA,Residential,R,743.1853979
2006,45,SHASTA,Streetlighting,NR,4.445728905
2006,45,SHASTA,"Transportation, Communications, & Utilities",NR,47.89461781
2006,46,SIERRA,Agriculture and Water Pumping,NR,0.536014393
2006,46,SIERRA,Commercial,NR,5.826654457
2006,46,SIERRA,Industrial,NR,1.150595648
2006,46,SIERRA,Mining,NR,0.469625996
2006,46,SIERRA,Residential,R,14.85278012
2006,46,SIERRA,Streetlighting,NR,0.104002416
2006,46,SIERRA,"Transportation, Communications, & Utilities",NR,0.920487842
2006,47,SISKIYOU,Agriculture and Water Pumping,NR,56.95645301
2006,47,SISKIYOU,Commercial,NR,141.8837073
2006,47,SISKIYOU,Industrial,NR,61.36649657
2006,47,SISKIYOU,Mining,NR,2.593167825
2006,47,SISKIYOU,Residential,R,236.5484791
2006,47,SISKIYOU,Streetlighting,NR,2.952836351
2006,47,SISKIYOU,"Transportation, Communications, & Utilities",NR,11.90175595
2006,48,SOLANO,Agriculture and Water Pumping,NR,103.7928324
2006,48,SOLANO,Commercial,NR,790.1460783
2006,48,SOLANO,Industrial,NR,879.2513061
2006,48,SOLANO,Mining,NR,15.08103657
2006,48,SOLANO,Residential,R,1052.672908
2006,48,SOLANO,Streetlighting,NR,19.23225133
2006,48,SOLANO,"Transportation, Communications, & Utilities",NR,290.7745725
2006,49,SONOMA,Agriculture and Water Pumping,NR,119.894705
2006,49,SONOMA,Commercial,NR,984.2304268
2006,49,SONOMA,Industrial,NR,308.4184214
2006,49,SONOMA,Mining,NR,11.37584617
2006,49,SONOMA,Residential,R,1297.857451
2006,49,SONOMA,Streetlighting,NR,17.15634341
2006,49,SONOMA,"Transportation, Communications, & Utilities",NR,119.7177748
2006,50,STANISLAUS,Agriculture and Water Pumping,NR,520.9999481
2006,50,STANISLAUS,Commercial,NR,1234.323456
2006,50,STANISLAUS,Industrial,NR,1011.643504
2006,50,STANISLAUS,Mining,NR,54.75506852
2006,50,STANISLAUS,Residential,R,1731.650502
2006,50,STANISLAUS,Streetlighting,NR,28.32598531
2006,50,STANISLAUS,"Transportation, Communications, & Utilities",NR,177.1783878
2006,51,SUTTER,Agriculture and Water Pumping,NR,76.3695319
2006,51,SUTTER,Commercial,NR,205.385174
2006,51,SUTTER,Industrial,NR,40.09418673
2006,51,SUTTER,Mining,NR,1.017433117
2006,51,SUTTER,Residential,R,275.6376907
2006,51,SUTTER,Streetlighting,NR,2.880262033
2006,51,SUTTER,"Transportation, Communications, & Utilities",NR,24.17539631
2006,52,TEHAMA,Agriculture and Water Pumping,NR,33.49299529
2006,52,TEHAMA,Commercial,NR,131.4602202
2006,52,TEHAMA,Industrial,NR,51.06474246
2006,52,TEHAMA,Mining,NR,1.131499127
2006,52,TEHAMA,Residential,R,227.3660112
2006,52,TEHAMA,Streetlighting,NR,1.091417018
2006,52,TEHAMA,"Transportation, Communications, & Utilities",NR,31.0330869
2006,53,TRINITY,Agriculture and Water Pumping,NR,0.662766593
2006,53,TRINITY,Commercial,NR,1.422023671
2006,53,TRINITY,Industrial,NR,0.121519472
2006,53,TRINITY,Mining,NR,1.80E-02
2006,53,TRINITY,Residential,R,8.5460102
2006,53,TRINITY,Streetlighting,NR,1.16E-02
2006,53,TRINITY,"Transportation, Communications, & Utilities",NR,60.54732651
2006,54,TULARE,Agriculture and Water Pumping,NR,821.8353603
2006,54,TULARE,Commercial,NR,915.94241
2006,54,TULARE,Industrial,NR,606.7637012
2006,54,TULARE,Mining,NR,23.69262053
2006,54,TULARE,Residential,R,1191.422219
2006,54,TULARE,Streetlighting,NR,7.782209075
2006,54,TULARE,"Transportation, Communications, & Utilities",NR,77.10411467
2006,55,TUOLUMNE,Agriculture and Water Pumping,NR,6.812214859
2006,55,TUOLUMNE,Commercial,NR,185.9734703
2006,55,TUOLUMNE,Industrial,NR,416.4257243
2006,55,TUOLUMNE,Mining,NR,9.875027475
2006,55,TUOLUMNE,Residential,R,219.1941327
2006,55,TUOLUMNE,Streetlighting,NR,30.14706472
2006,55,TUOLUMNE,"Transportation, Communications, & Utilities",NR,231.6102168
2006,56,VENTURA,Agriculture and Water Pumping,NR,288.9207175
2006,56,VENTURA,Commercial,NR,1934.413794
2006,56,VENTURA,Industrial,NR,1054.69859
2006,56,VENTURA,Mining,NR,315.2370342
2006,56,VENTURA,Residential,R,1764.469906
2006,56,VENTURA,Streetlighting,NR,31.32608192
2006,56,VENTURA,"Transportation, Communications, & Utilities",NR,294.5485589
2006,57,YOLO,Agriculture and Water Pumping,NR,59.80352605
2006,57,YOLO,Commercial,NR,844.4201448
2006,57,YOLO,Industrial,NR,184.2148401
2006,57,YOLO,Mining,NR,14.6827143
2006,57,YOLO,Residential,R,511.2906175
2006,57,YOLO,Streetlighting,NR,8.050284216
2006,57,YOLO,"Transportation, Communications, & Utilities",NR,86.2034899
2006,58,YUBA,Agriculture and Water Pumping,NR,23.70536201
2006,58,YUBA,Commercial,NR,111.0050472
2006,58,YUBA,Industrial,NR,25.85512808
2006,58,YUBA,Mining,NR,15.11021126
2006,58,YUBA,Residential,R,193.5923243
2006,58,YUBA,Streetlighting,NR,2.006550439
2006,58,YUBA,"Transportation, Communications, & Utilities",NR,161.7815218
2007,1,ALAMEDA,Agriculture and Water Pumping,NR,906.4828828
