"","system.index","DNB_BRDF_Corrected_NTL","DNB_Lunar_Irradiance","Gap_Filled_DNB_BRDF_Corrected_NTL","Latest_High_Quality_Retrieval","Mandatory_Quality_Flag","QF_Cloud_Mask","Snow_Flag","date",".geo","Cloud_Quality","source"
"671","2019_02_25",NA,18.9,0.553635070832979,1.95431203230236,NA,817.636449785703,0.0291718652029773,2019-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"672","2019_02_26",NA,12.3,0.553635070832979,2.95431203230236,NA,723.465169730884,0.0255232586533827,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"673","2019_02_27",NA,7.9,0.553635070832979,3.95431203230236,NA,327.656366663725,0.0237644774117341,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"674","2019_02_28",0.204845188596806,0.5,0.554486052926947,4.92126132340554,0,747.042171618587,0.0200746162486755,2019-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"675","2019_03_01",NA,0.5,0.553667991970357,5.92126132340553,NA,242.321259382012,0.0197652066476956,2019-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"676","2019_03_02",NA,0.5,0.553667991970357,6.92126132340552,NA,262.627847895454,0.00902960352193063,2019-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"677","2019_03_03",0.405290544033051,0.5,0.553887955062669,7.91569195058789,0,620.617316441996,0,2019-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"678","2019_03_04",0.472106213153565,0.5,0.445901822341915,3.9444497529425,0.0138369692873545,831.049683598351,0,2019-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"679","2019_03_05",NA,0.5,0.508293513826944,4.8744458307208,NA,754.29259227914,0.00020050955514483,2019-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"680","2019_03_06",NA,0.5,0.508293513826944,5.87444583072081,NA,607.996035310309,0.0028499050992219,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"681","2019_03_07",0.401152073898354,0.5,0.554224631502259,4.12436536905741,0.0186570126002133,111.391116486344,0.00331401950069178,2019-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"682","2019_03_08",0.76161458002972,0.5,0.673806396439671,0.992400050840246,0,317.528261988637,0.0028499050992219,2019-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"683","2019_03_09",0.396834213676047,0.5,0.513773227890517,1.97252928091692,0,736.607372866781,0.0028499050992219,2019-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"684","2019_03_10",NA,0.5,0.511407890005545,2.97252928091692,NA,270.632448998226,0.0028499050992219,2019-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"685","2019_03_11",0.281489849614062,0.5,0.281489849614062,0,0,71.3973750538813,0.00257143645833997,2019-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"686","2019_03_12",0.404337132383486,0.5,0.395167979634613,0.0313519895189015,0,78.7695162380889,0.00331553621442207,2019-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"687","2019_03_13",0.334455061480667,0.5,0.334455061480667,0,0,70.733486400083,0.00476126774213804,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"688","2019_03_14",0.521754156121384,0.5,0.521754156121384,0,0,74.9148598814355,0,2019-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"689","2019_03_15",0.354203549882533,0.5,0.354203549882533,0,0,187.42138887903,0,2019-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"690","2019_03_16",0.214708079224567,32.6,0.280477348827071,0.0119535278772068,0.0107291679321614,189.266611660499,0.0786328338287934,2019-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"691","2019_03_17",0.24604500999577,46.3,0.284542101325022,0.158423527270521,0.0121141733978502,134.454351756355,0,2019-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"692","2019_03_18",0.180098970550653,64.2,0.257357784415476,0.012171024692107,0.0104240668141784,65.6234156403568,0.00261117515015471,2019-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"693","2019_03_19",NA,87.9652778422284,0.348728371870753,1.00176454475382,NA,711.728681147643,0.0027874164935338,2019-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"694","2019_03_20",NA,124.6,0.348728371870753,2.00176454475382,NA,750.881896231908,0,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"695","2019_03_21",0.0668136118202625,136.1,0.181332619977982,0.129946572242137,0.0139139194849277,82.8716808615904,0.00336376771104541,2019-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"696","2019_03_22",0.126921822642576,91.9,0.207462122747829,0.0426833577979258,0.012198777125045,78.8107514376171,0.00091275832289076,2019-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"697","2019_03_23",NA,65.6,0.348728371870753,1.03070768952627,NA,718.106018289749,0,2019-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"698","2019_03_24",0.151648414879504,46.3966032892771,0.229257991331338,0.0180780142941169,0.00902217321468387,50.3600799732816,0,2019-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"699","2019_03_25",NA,32.2,0.348728371870753,1.00003397438756,NA,821.958666517423,0,2019-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"700","2019_03_26",NA,NA,NA,NA,NA,NA,NA,2019-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"701","2019_03_27",NA,15.5,0.348728371870753,3.00003397438755,NA,757.18511339407,0,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"702","2019_03_28",NA,0.5,0.348728371870753,4.00003397438756,NA,757.157135485916,0,2019-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"703","2019_03_29",NA,NA,NA,NA,NA,NA,NA,2019-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"704","2019_03_30",0.530024904039323,0.5,0.530024904039323,0,0,59.9434223310616,0,2019-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"705","2019_03_31",0.426020141102766,0.5,0.335287916750378,0.988242435162763,0,532.635684451956,0,2019-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"706","2019_04_01",0.19840393835161,0.5,0.34371000753891,1.8232167010809,0,614.741239840673,0,2019-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"707","2019_04_02",NA,0.5,0.333086330137285,2.8232167010809,NA,436.054858322254,0,2019-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"708","2019_04_03",0.348135433625009,0.5,0.326564712603065,2.61622137468259,0.0212508130134637,541.618575617734,0.000253897878451169,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"709","2019_04_04",0.256175879816953,0.5,0.330658345810204,3.56008779952442,0,726.724354570057,0.000253897878451169,2019-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"710","2019_04_05",NA,0.5,0.33059808742326,4.56008779952443,NA,754.532677142306,0.000172298679761367,2019-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"711","2019_04_06",NA,0.5,0.33059808742326,5.56008779952442,NA,754.473641790439,3.27610165743443e-05,2019-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"712","2019_04_07",NA,0.5,0.33059808742326,6.56008779952443,NA,754.27550558894,0,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"713","2019_04_08",NA,0.5,0.33059808742326,7.56008779952442,NA,754.302915639473,0,2019-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"714","2019_04_09",0.744699781267919,0.5,0.744699781267919,0,0,50.2941915020957,0,2019-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"715","2019_04_10",0.538472771831215,0.5,0.538472771831215,0,0,57.3048255778681,0,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"716","2019_04_11",NA,0.5,0.341399892533166,1,NA,721.272300166141,0.00287599257538295,2019-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"717","2019_04_12",0.308293372133548,0.5,0.308293372133548,0,0,58.8257159419657,0.00331007604499301,2019-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"718","2019_04_13",0.334024221680317,19.4,0.332373226632797,0.015155610278587,0.015155610278587,57.8738773664147,0.00694745891298341,2019-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"719","2019_04_14",NA,28.6,0.296590904027042,1,NA,758.812670990516,0.00138324292202787,2019-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"720","2019_04_15",0.253974877659164,41.2174201245531,0.233216018072095,0.139487914976669,0.0115926670450528,100.167231035846,0.00278468640881927,2019-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"721","2019_04_16",NA,NA,NA,NA,NA,NA,NA,2019-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"722","2019_04_17",0.204089054244416,76.6,0.208252637716112,0.0148850285491026,0.00723807092172714,53.3049604729235,0.000309409600979919,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"723","2019_04_18",0.13987702802091,102.5,0.149717960396908,0.012511674903939,0.0102148070919877,50.3211307646877,0,2019-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"724","2019_04_19",0.1507368072458,140.1,0.150998749070018,0.0125853871912312,0.0119665679892714,51.0394803617424,0,2019-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"725","2019_04_20",0.380382573874234,101.827347679079,0.198703597264086,0.543740215128394,0.0191241061559079,395.68800831659,0,2019-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"726","2019_04_21",0.161290954465369,72.1058711504599,0.162626081727259,0.0123993528978691,0.00924332458595648,54.9771873141042,0,2019-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"727","2019_04_22",0.200413552113459,52.1869116525967,0.204270338646644,0.0130861329580715,0.0110903770497331,52.358395446381,0,2019-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"728","2019_04_23",0.222349899672956,37.7,0.215480399960662,0.0112936491348664,0.00930115781177191,50.3229977585608,0,2019-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"729","2019_04_24",0.281079689633944,27.1,0.247095469853056,0.131064572796411,0.0101250063475603,96.007859748834,0,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"730","2019_04_25",0.549322765285387,19.2997911448407,0.472219693036351,0.026493814884259,0.0251014471827002,51.0484364984771,0.000444101593699824,2019-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"731","2019_04_26",0.495935195257561,13.0699641108875,0.441093642653134,0.0219966795518821,0.0219966795518821,51.0004031496023,0.000347636903265026,2019-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"732","2019_04_27",0.41836555579617,9.1,0.387233720036519,0.0154313169887364,0.0154313169887364,50.3102838337007,0,2019-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"733","2019_04_28",0.308527332018791,0.5,0.308527332018791,0,0,50.2844604180802,0,2019-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"734","2019_04_29",0.438628319578518,0.5,0.438061632798177,0.0015470752239543,0,51.2165083240229,0,2019-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"735","2019_04_30",0.630926092104104,0.5,0.625899109017242,0.00904098078442732,0,67.4355320494637,0,2019-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"736","2019_05_01",NA,NA,NA,NA,NA,NA,NA,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"737","2019_05_02",NA,NA,NA,NA,NA,NA,NA,2019-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"738","2019_05_03",0.32421617202527,0.5,0.324167541443818,0.000340659897353075,0,50.351286787401,0,2019-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"739","2019_05_04",0.34702770285695,0.5,0.34702770285695,0,0,50.2872170456784,0,2019-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"740","2019_05_05",0.567257938915884,0.5,0.567257938915884,0,0,50.2505533827404,0,2019-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"741","2019_05_06",0.664343476816216,0.5,0.663958881234963,0.000688903078829501,0,50.3700844368875,0,2019-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"742","2019_05_07",0.654256815615471,0.5,0.654256815615471,0,0,50.334522558935,0,2019-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"743","2019_05_08",0.509688571238153,0.5,0.509688571238153,0,0,50.3244319882978,0,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"744","2019_05_09",0.501177896694535,0.5,0.491395109299669,0.0249864782591945,0,67.5158133838992,0,2019-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"745","2019_05_10",0.669991637382779,0.5,0.669991637382779,0,0,50.3452513739391,0,2019-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"746","2019_05_11",0.780261479973676,0.5,0.780261479973676,0,0,50.3037703436598,0,2019-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"747","2019_05_12",0.545418665190901,0.5,0.545418665190901,0,0,50.3556574265828,0,2019-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"748","2019_05_13",0.441589998158965,0.5,0.441589998158965,0,0,50.2942015317256,0,2019-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"749","2019_05_14",NA,36.6,0.327278538396554,1,NA,754.319961656825,0,2019-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"750","2019_05_15",NA,49.6,0.32727870269236,2,NA,713.259500634452,0,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"751","2019_05_17",NA,87.5,0.32727870269236,3.97657000075534,NA,240.301774919969,0,2019-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"752","2019_05_18",0.260183501850851,120.2,0.227030890468822,1.54009518456153,0.00786395073820495,241.930807515631,0,2019-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"753","2019_05_19",NA,115.5,0.32727870269236,2.51267100110631,NA,299.084646552464,0,2019-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"754","2019_05_20",NA,NA,NA,NA,NA,NA,NA,2019-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"755","2019_05_23",NA,NA,NA,NA,NA,NA,NA,2019-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"756","2019_05_24",0.2802421413865,23.4,0.259724570207242,0.0191546113610531,0.00840835806826415,50.3062699318648,0.000694970458446924,2019-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"757","2019_05_25",0.700541869822442,16.9,0.335267115210896,0.973483737357589,0.0126667225903867,659.829623335719,0,2019-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"758","2019_05_26",NA,12,0.32727870269236,1.97311729287317,NA,292.322733845729,0,2019-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"759","2019_05_27",0.365534036447462,0.5,0.333478458855541,2.89533672092249,0,719.210141654454,0,2019-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"760","2019_05_28",0.493369318099691,5.3,0.445605316940644,0.182006726440395,0.0157852771885791,117.809566567159,0.00216590531353603,2019-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"761","2019_05_29",0.403403341188581,0.5,0.399770947784399,0.012096611510907,0,58.1205893567895,0,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"762","2019_05_30",0.375142067569424,0.5,0.321836358414048,0.699041268964931,0.000493941468904448,442.975547429202,0,2019-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"763","2019_05_31",0.364613920497422,0.5,0.355455524841311,0.0718504205708114,0,81.1415538521737,0,2019-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"764","2019_06_03",0.363676829341558,0.5,0.363676829341558,0,0,50.3017677905213,0,2019-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"765","2019_06_04",0.382561479944417,0.5,0.382561479944417,0,0,50.3019325327371,0,2019-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"766","2019_06_05",0.399499057632085,0.5,0.399499057632085,0,0,50.3446199392727,0,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"767","2019_06_06",0.458221118543242,0.5,0.458221118543242,0,0,50.2581579817453,0,2019-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"768","2019_06_07",NA,NA,NA,NA,NA,NA,NA,2019-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"769","2019_06_08",NA,NA,NA,NA,NA,NA,NA,2019-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"770","2019_06_09",0.300912235409239,0.5,0.300912235409239,0,0,50.3500944881411,0,2019-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"771","2019_06_10",0.315316390086008,0.5,0.313819412179596,0.00836530965720368,0,51.2852789599327,0,2019-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"772","2019_06_11",0.407732500788341,0.5,0.407732500788341,0,0,50.3129908302519,0,2019-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"773","2019_06_12",0.161398826084112,32.3,0.194535414239091,0.142606720033002,0.00456552661151925,116.97790463826,0,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"774","2019_06_13",NA,NA,NA,NA,NA,NA,NA,2019-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"775","2019_06_14",0.2266279319076,57.7,0.193195160936869,0.317025155382184,0.00774127244907311,131.792832247907,0,2019-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"776","2019_06_15",0.181774828252899,74.3,0.161541309080191,0.0133517961846811,0.00918627358676801,50.3772172863247,0,2019-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"777","2019_06_16",0.169747564546,97.4,0.169442580208413,0.00910756481461819,0.00611372061570793,50.369813541379,0,2019-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"778","2019_06_17",0.169152385797997,138.3,0.164631046842943,0.00891252187787216,0.00660735894146046,50.2769913034509,0,2019-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"779","2019_06_19",0.188261176547568,66.7,0.178650383825518,0.00816480673155963,0.00600056619420096,50.2681776680386,0,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"780","2019_06_20",0.185774157234553,50.4,0.177259790739168,0.00830888977192411,0.00719553794655531,50.281815506975,0,2019-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"781","2019_06_21",0.176244715393698,37.9437942069589,0.189392884414334,0.0104222088081754,0.0093465405444787,50.2973607020331,0,2019-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"782","2019_06_22",0.21184108606683,28.5,0.182254924315601,0.0122130851667268,0.0102209634138559,50.3087854254695,0,2019-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"783","2019_06_24",0.344942694886301,15.3,0.334661267360803,0.0149318563052255,0.0149318563052255,50.3381383257853,0,2019-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"784","2019_06_25",NA,NA,NA,NA,NA,NA,NA,2019-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"785","2019_06_26",NA,7.4,0.238916049006903,1,NA,754.322571290772,0,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"786","2019_06_27",0.350176539253038,4.7,0.326789237857505,0.0358988203390652,0.0132598119743667,52.2823287459315,0,2019-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}","Confident Clear","Camp Fire"
"787","2019_06_28",NA,NA,NA,NA,NA,NA,NA,2019-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"788","2019_06_30",NA,NA,NA,NA,NA,NA,NA,2019-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"789","2019_07_01",0.273715180998963,0.5,0.273715180998963,0,0,50.3269708284925,0,2019-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"790","2019_07_02",0.377259065712509,0.5,0.377259065712509,0,0,50.3430078435335,0,2019-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"791","2019_07_03",NA,NA,NA,NA,NA,NA,NA,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}",NA,"Camp Fire"
"792","2019_07_05",0.464068367456491,0.5,0.464068367456491,0,0,50.1447503370952,0,2019-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"793","2019_07_06",0.279668915867234,0.5,0.328039758973731,0.529762827445097,0,339.554053713812,0,2019-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"794","2019_07_07",0.460918993342329,0.5,0.37650438665199,0.372909438766611,0.000489531849294708,123.087299028103,0,2019-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}","Cloudy","Camp Fire"
"795","2019_07_08",0.477848727322213,0.5,0.477848727322213,0,0,50.1729715037842,0,2019-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"796","2019_07_10",0.57667967361912,0.5,0.424192942080553,0.333454470334529,0,142.191396866354,0,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"797","2019_07_11",0.286987159664123,0.5,0.286987159664123,0,0,50.094882426833,0,2019-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"798","2019_07_12",0.454872938147776,0.5,0.454872938147776,0,0,50.0710756692691,0,2019-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"799","2019_07_13",0.211347079106625,49.5,0.189341447558883,0.00999076911783039,0.00804359296696242,50.0774411254455,0,2019-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"800","2019_07_14",0.204522874260672,63.3,0.166053661407834,0.012271643354872,0.00845509566094134,50.0195513906536,0,2019-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"801","2019_07_15",0.201131107171935,81.3,0.166692053501134,0.00879193749330737,0.0065593335901808,50.1255157296597,0,2019-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"802","2019_07_16",0.163670378238609,110.6,0.151869229690389,0.00824530424751019,0.00532109075819839,50.1072930036099,0,2019-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"803","2019_07_17",0.161825895360154,109,0.151396451111744,0.00635878251853532,0.00466493848401046,50.1144981272804,0,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"804","2019_07_18",0.16853304450765,77.1014368385152,0.15820942164379,0.00590952400742232,0.0054479299474691,50.1220696954352,0,2019-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"805","2019_07_19",0.212770938727454,58.9,0.16417753403746,0.00957396885161212,0.00774299034177591,50.1014760007679,0,2019-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
"806","2019_07_20",0.170540911457983,44.6,0.145656866968358,0.00803842085481669,0.00588526246251979,49.9820005381393,0,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"807","2019_07_21",0.203210692935732,34.1,0.171677705755747,0.0102282906669199,0.00776979895743999,49.9645373956897,0,2019-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"808","2019_07_22",0.17657724363192,25.9,0.166164871624597,0.00701704785892372,0.00609257299204159,49.9872351126618,0,2019-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"809","2019_07_23",0.394888322465495,19.3,0.366331338592159,0.0161642059575743,0.0158547909127835,49.999252550323,0,2019-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Clear","Camp Fire"
"810","2019_07_24",0.480079782862731,14.1,0.432348056725146,0.0163513717248645,0.0163513717248645,50.0309997473108,0,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}","Probably Cloudy","Camp Fire"
